timestamp,ticker,price_krw,price_usd,chg_30m_pct,vol_z,cvd_1h,rsi,rsi_delta,bb_percent,ls_ratio,atr_pct,oi_change_pct,funding,vol_24h_m,ema20,ema60,ema120,box_high,box_low,recent_pct,long_score,short_score,prepump_score,preshort_score,interval,ema_l,ema_s,pp_l,pp_s,cvd_l,cvd_s,oi_sc,m30_l,m30_s,volz_sc,liquidity_sc
2026-07-17 00:03:45,CHR,21.78,0.01504,0.0,-0.6,0.0,47.7,-1.4,30.0,2.204,0.85,-0.6,0.01,12,21.89570511,21.84175675,21.94987234,22.58,21.69,-3.028,17,12,31,30,1h,0,0,5,0,5,5,0,0,0,3,5
2026-07-17 00:03:45,MBL,1.038,,0.096,0.2,-3119096.12,56.0,6.6,77.5,,0.47,0.0,0.0,11,1.03321329,1.0336237,1.03772125,1.038,1.029,-2.168,8,27,23,47,1h,0,0,0,5,0,15,0,0,0,3,5
2026-07-17 00:03:45,COS,0.3937,0.00024196,-2.356,-0.9,19058682.96,41.7,4.5,26.4,0.875,2.52,0.0,0.0,1050,0.4049584,0.42376025,0.42097845,0.4496,0.3848,-5.474,27,22,52,27,1h,0,0,5,0,15,0,0,0,15,3,5
2026-07-17 00:03:45,MEV,2.574,,0.468,0.1,-519781.25,51.4,6.7,66.0,,1.03,0.0,0.0,30,2.56323194,2.5917085,2.63166894,2.587,2.519,-4.878,8,36,26,52,1h,0,10,0,5,0,15,0,0,0,3,5
2026-07-17 00:03:45,FCT2,11.37,,0.887,-0.4,74019.94,42.9,-8.3,14.9,,0.63,0.0,0.0,22,11.45285422,11.57215967,11.66997485,11.53,11.27,-9.185,41,46,47,22,1h,0,20,5,20,15,0,0,15,0,3,5
2026-07-17 00:03:45,EL,1.78,,0.0,-0.4,2053667.53,48.8,3.2,64.5,,0.43,0.0,0.0,194,1.77928601,1.79436291,1.81181447,1.796,1.75,-1.44,22,22,44,27,1h,0,10,0,5,15,0,0,0,0,3,5
2026-07-17 00:08:51,QTUM,1001.0,0.6778,0.2,-0.5,746.67,47.3,12.3,43.0,1.935,0.41,0.07,0.01,29,1001.60520136,1006.43406032,1012.66125546,1018.0,990.0,-0.299,27,27,37,17,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:08:51,ETH,2757000.0,1875.23,-0.649,-1.4,-177.32,37.9,-1.4,14.9,1.826,0.71,0.29,0.0018,28462,2785189.69697935,2766735.85369166,2733513.65764243,2836000.0,2740000.0,4.749,12,55,35,29,1h,0,0,5,20,0,15,0,0,15,3,5
2026-07-17 00:08:51,XRP,1628.0,1.1071,-0.489,-1.7,-513668.72,48.2,2.6,36.0,2.86,0.56,0.18,0.0066,21587,1630.16148806,1626.75482131,1627.19976842,1644.0,1617.0,2.648,22,22,46,34,1h,10,0,5,0,0,15,0,0,0,3,5
2026-07-17 00:08:51,BCH,326500.0,222.02,-0.609,-1.1,-21.86,38.9,3.7,37.1,1.575,1.09,-0.28,-0.0178,1016,329529.87312484,338361.58826501,345344.99018286,336800.0,322500.0,-6.9,12,55,27,47,1h,0,20,5,0,0,15,0,0,15,3,5
2026-07-17 00:08:51,BTC,94603000.0,64385.6,-0.428,-1.1,-13.16,47.4,8.4,42.2,1.331,0.41,-0.59,0.0057,24852,94700565.1040523,94728515.07451826,94632607.0077026,95567000.0,93895000.0,2.236,12,22,38,34,1h,0,0,5,0,0,15,0,0,0,3,5
2026-07-17 00:08:51,ETC,10300.0,6.999,-0.29,-1.1,-148.42,46.8,11.0,40.6,1.33,0.5,0.01,0.0047,299,10313.85824784,10342.46860823,10364.29041272,10450.0,10210.0,-0.387,12,41,31,24,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-17 00:08:51,ICX,34.48,0.02362,0.0,-0.4,5296.31,36.3,0.3,14.7,2.317,1.17,0.13,0.005,5,35.09598028,35.50100877,35.97133807,36.25,34.48,-7.137,22,41,49,22,1h,0,20,5,20,15,0,0,0,0,3,0
2026-07-17 00:08:51,A,108.0,0.07336,-1.818,-0.2,-23216.01,31.6,-12.8,-0.3,0.975,0.93,0.26,0.005,100,109.95896224,110.25787126,110.45914482,112.0,108.0,-3.571,12,74,30,30,1h,0,20,5,20,0,15,0,0,15,3,5
2026-07-17 00:08:51,GLM,147.0,0.1005,0.0,0.2,0.0,45.7,0.6,35.2,1.995,0.39,-0.51,-0.0014,7,147.50313017,148.21671617,148.66215622,149.0,146.0,-2.649,12,27,27,30,1h,0,20,5,0,5,5,0,0,0,3,0
2026-07-17 00:08:51,KNC,160.0,0.1092,-0.621,-0.4,4981.19,40.8,-0.0,24.0,2.747,0.58,-0.4,0.01,24,161.0470049,161.46425453,161.73702627,164.0,160.0,0.0,27,41,40,30,1h,0,20,5,0,15,0,0,0,15,3,5
2026-07-17 00:08:51,ZIL,4.39,0.002985,-0.273,-0.4,-264822.5,48.7,7.8,43.5,1.728,0.39,-0.27,0.005,34,4.3906355,4.40015575,4.41425525,4.451,4.348,0.734,12,41,23,50,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-17 00:08:51,ELF,90.85,,0.0,-0.3,0.0,48.5,1.9,39.7,,1.18,0.0,0.0,58,91.03061381,91.13169735,91.36601985,96.11,90.13,-0.732,17,31,36,17,1h,0,20,5,0,5,5,0,0,0,3,5
2026-07-17 00:08:51,TRX,476.0,0.32296,0.0,-1.3,118731.81,46.3,3.0,50.0,0.923,0.44,0.27,-0.073,1368,476.31640003,479.36458631,482.90844988,479.0,474.0,-1.653,22,27,47,17,1h,0,20,0,0,15,0,0,0,0,3,5
2026-07-17 00:08:51,POWR,63.43,0.04357,0.443,-0.6,-45112.49,44.6,1.4,27.6,1.746,0.46,0.18,0.005,35,63.66294774,63.99605534,64.39705355,64.99,63.01,-2.715,12,41,28,34,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-17 00:08:51,STEEM,58.85,0.04018,0.0,-0.5,6413.01,51.0,3.2,46.5,1.698,0.33,-0.28,0.005,27,58.7765731,59.0745368,59.65565935,59.7,58.28,-2.566,27,17,39,30,1h,0,10,5,0,15,0,0,0,0,3,5
2026-07-17 00:08:51,WAXP,5.806,0.003973,0.0,0.5,340762.49,43.3,7.1,27.9,2.316,0.42,-0.13,-0.0043,16,5.82949761,5.85939926,5.90844668,5.895,5.766,-1.023,27,27,50,30,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:08:51,SNT,10.52,0.02531,-0.095,-0.5,-76103.67,48.9,10.9,50.5,,0.56,0.0,0.0,18,10.51493454,10.59463065,10.68451614,10.64,10.39,-2.683,8,36,28,39,1h,0,10,0,5,0,15,0,0,0,3,5
2026-07-17 00:08:51,ZRX,127.0,0.0865,0.794,-0.1,0.0,50.2,2.2,50.0,1.952,0.51,-0.27,0.005,15,126.89006255,127.4519796,128.00969979,128.0,126.0,-3.788,27,22,27,30,1h,0,10,0,0,5,5,0,15,0,3,5
2026-07-17 00:08:51,ADA,239.0,0.1629,-0.83,-1.4,-259627.6,45.3,1.6,25.7,2.051,0.84,-0.13,-0.0079,1746,240.29083516,240.70641302,242.37631294,245.0,237.0,1.702,12,55,29,50,1h,0,20,5,0,0,15,0,0,15,3,5
2026-07-17 00:08:51,THETA,215.0,0.1478,0.0,-0.7,0.0,53.3,8.6,64.3,1.542,1.13,-0.67,0.0059,3,213.78339857,213.36298851,213.07146384,218.0,209.0,-2.273,27,12,39,35,1h,20,0,0,5,5,5,0,0,0,3,0
2026-07-17 00:08:51,BAT,118.0,0.0804,0.0,-0.4,27460.01,46.3,-3.8,30.1,1.581,0.79,-0.49,-0.0191,10,118.58185224,119.86730596,121.96647888,121.0,117.0,-6.349,27,27,45,35,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:08:51,CVC,29.34,0.01991,0.0,-0.1,-74752.77,54.7,7.2,80.0,3.085,0.81,-0.17,0.005,29,29.14559743,29.32013586,29.63201459,29.69,28.82,-2.816,8,27,24,52,1h,0,0,0,5,0,15,0,0,0,3,5
2026-07-17 00:08:51,WAVES,369.0,0.75728182,-0.27,0.4,1281.22,42.8,-10.4,13.1,,0.87,0.0,0.0,45,372.08370923,374.5840911,378.32453528,377.0,365.0,-2.122,27,46,44,22,1h,0,20,5,20,15,0,0,0,0,3,5
2026-07-17 00:08:51,LINK,12360.0,8.397,-0.723,-1.3,-1990.64,45.5,-2.1,17.3,1.865,0.63,-0.36,0.01,870,12421.64306769,12303.039973,12147.30287303,12600.0,12320.0,5.461,22,36,34,42,1h,10,0,5,0,0,15,0,0,15,3,5
2026-07-17 00:08:51,ENJ,41.5,0.02856,-0.623,-0.9,-12347.64,50.1,-6.8,54.8,1.425,0.91,-0.83,0.0015,139,41.51354994,41.40709642,41.53212426,42.25,40.47,2.041,17,41,26,43,1h,10,0,0,5,0,15,0,0,15,3,5
2026-07-17 00:08:51,IOST,0.995,0.0006717,-0.39,-0.7,-51083.88,42.6,2.7,22.6,2.163,0.82,-0.02,0.01,61,0.9991901,1.00666708,1.01811967,1.067,0.9903,-2.163,12,41,28,52,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-17 00:08:51,VET,6.969,0.004776,0.086,-0.8,406865.27,43.5,0.8,27.5,1.61,0.68,-0.24,0.0032,44,7.00015234,7.03137546,7.05834889,7.128,6.928,-1.205,27,27,48,30,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:08:51,MTL,330.0,0.2249,0.0,-0.3,377.41,48.4,2.2,36.4,1.986,1.39,-0.11,0.01,14,330.76559242,330.80250836,331.62169859,340.0,323.0,1.538,27,27,55,27,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:08:51,AMO,0.3927,,0.127,-0.1,2637146.47,32.0,-5.0,10.0,,0.8,0.0,0.0,23,0.39929867,0.40083467,0.40304013,0.4062,0.3894,-3.962,27,46,50,17,1h,0,20,5,20,15,0,0,0,0,3,5
2026-07-17 00:08:51,ORBS,8.701,0.01807714,-0.605,-0.4,-451867.26,41.5,-2.5,27.6,,1.13,0.0,0.0,141,8.76559434,8.86959737,8.95216646,9.162,8.602,-5.537,12,55,35,42,1h,0,20,5,0,0,15,0,0,15,3,5
2026-07-17 00:08:51,TFUEL,11.66,,-0.257,0.2,-118621.33,55.2,1.6,71.1,,0.94,0.0,0.0,16,11.56847481,11.53739956,11.57889764,11.87,11.34,-3.477,8,27,34,42,1h,0,0,0,5,0,15,0,0,0,3,5
2026-07-17 00:08:51,BSV,19150.0,13.03,-0.104,-0.9,6.58,38.3,-1.0,27.1,1.427,0.63,0.45,-0.0211,122,19320.13646352,19755.53243798,19986.88354313,19630.0,19010.0,-10.052,17,31,40,27,1h,0,20,5,0,5,5,0,0,0,3,5
2026-07-17 00:08:51,ANKR,5.289,0.003587,0.0,-0.5,39677.92,42.2,-3.5,17.4,1.624,0.55,-0.35,-0.0017,61,5.33854464,5.33775299,5.3572569,5.845,5.289,-0.302,27,27,50,30,1h,0,0,5,20,15,0,0,0,0,3,5
2026-07-17 00:08:51,CRO,84.21,,0.883,-0.7,-33769.93,74.3,10.9,106.2,,0.78,0.0,0.0,79,82.41922179,82.05799675,82.45450152,84.75,80.95,3.503,22,27,18,49,1h,0,0,0,5,0,15,0,15,0,3,5
2026-07-17 00:08:51,CHR,21.82,0.0149,0.184,-0.5,0.0,48.8,2.7,34.7,2.188,0.8,0.39,0.01,12,21.8884951,21.84104341,21.94772569,22.58,21.69,-3.366,17,12,35,17,1h,0,0,5,0,5,5,0,0,0,3,5
2026-07-17 00:08:51,MBL,1.038,,0.096,-0.6,0.0,56.0,0.0,75.9,,0.47,0.0,0.0,11,1.03366916,1.03376718,1.03772586,1.038,1.029,-2.075,12,17,19,27,1h,0,0,0,5,5,5,0,0,0,3,5
2026-07-17 00:08:51,EL,1.765,,-0.843,0.1,-2299362.53,41.3,-2.0,11.2,,0.46,0.0,0.0,196,1.77792543,1.79340019,1.81104068,1.796,1.752,-3.71,12,74,26,42,1h,0,20,5,20,0,15,0,0,15,3,5
2026-07-17 00:08:51,FCT2,11.37,,0.887,-0.4,74019.94,42.9,-8.3,14.9,,0.63,0.0,0.0,22,11.45285422,11.57215967,11.66997485,11.53,11.27,-9.185,41,46,47,22,1h,0,20,5,20,15,0,0,15,0,3,5
2026-07-17 00:08:51,MEV,2.573,,0.429,0.2,-460986.02,51.2,6.5,64.8,,1.03,0.0,0.0,30,2.56313671,2.59167571,2.63165241,2.587,2.519,-4.915,8,36,35,47,1h,0,10,0,5,0,15,0,0,0,3,5
2026-07-17 00:08:51,COS,0.3935,0.00024196,-2.26,-0.6,1989791.6,41.6,4.4,26.0,0.875,2.54,0.0,0.0,1047,0.40493936,0.42375369,0.42097515,0.4496,0.3848,-5.522,27,22,52,27,1h,0,0,5,0,15,0,0,0,15,3,5
2026-07-17 00:13:57,ETC,10300.0,6.997,-0.29,-1.1,-148.42,46.8,11.0,40.6,1.322,0.5,0.06,0.0048,298,10313.85824784,10342.46860823,10364.29041272,10450.0,10210.0,-0.387,12,41,31,24,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-17 00:13:57,ICX,34.48,0.02358,0.0,-0.4,5296.31,36.3,0.3,14.7,2.297,1.17,-0.02,0.005,5,35.09598028,35.50100877,35.97133807,36.25,34.48,-7.137,22,41,45,35,1h,0,20,5,20,15,0,0,0,0,3,0
2026-07-17 00:13:57,ETH,2754000.0,1873.92,-0.757,-1.2,-216.38,37.0,-2.3,12.7,1.828,0.72,0.19,0.002,28480,2784903.98269364,2766637.49303593,2733464.07086557,2836000.0,2740000.0,4.635,12,55,35,29,1h,0,0,5,20,0,15,0,0,15,3,5
2026-07-17 00:13:57,BCH,326100.0,221.83,-0.64,-1.1,-22.84,38.2,3.1,34.2,1.576,1.1,-0.18,-0.0179,1016,329491.77788674,338348.47351091,345338.37861262,336800.0,322500.0,-7.015,12,55,27,47,1h,0,20,5,0,0,15,0,0,15,3,5
2026-07-17 00:13:57,BTC,94584000.0,64349.6,-0.479,-1.0,-14.52,47.1,8.1,41.2,1.327,0.41,-0.71,0.0057,24768,94698755.58024278,94727892.12369859,94632292.95811583,95567000.0,93895000.0,2.215,12,22,38,34,1h,0,0,5,0,0,15,0,0,0,3,5
2026-07-17 00:13:57,A,108.0,0.0734,-1.818,-0.1,-36901.68,31.6,-12.8,-0.3,0.986,0.93,0.29,0.005,101,109.95896224,110.25787126,110.45914482,112.0,108.0,-3.571,12,74,30,34,1h,0,20,5,20,0,15,0,0,15,3,5
2026-07-17 00:13:57,XRP,1628.0,1.107,-0.428,-1.6,-544826.03,48.2,2.6,36.0,2.849,0.56,0.12,0.0067,21540,1630.16148806,1626.75482131,1627.19976842,1644.0,1617.0,2.648,22,22,46,34,1h,10,0,5,0,0,15,0,0,0,3,5
2026-07-17 00:13:57,QTUM,1001.0,0.6772,0.2,-0.5,746.67,47.3,12.3,43.0,1.927,0.41,0.02,0.01,29,1001.60520136,1006.43406032,1012.66125546,1018.0,990.0,-0.299,27,27,37,17,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:13:57,KNC,160.0,0.1094,-0.621,-0.4,4981.19,40.8,-0.0,24.0,2.788,0.58,-1.21,0.01,24,161.0470049,161.46425453,161.73702627,164.0,160.0,0.0,27,41,40,30,1h,0,20,5,0,15,0,0,0,15,3,5
2026-07-17 00:13:57,ELF,90.85,,0.0,-0.3,0.0,48.5,1.9,39.7,,1.18,0.0,0.0,58,91.03061381,91.13169735,91.36601985,96.11,90.13,-0.732,17,31,36,17,1h,0,20,5,0,5,5,0,0,0,3,5
2026-07-17 00:13:57,STEEM,58.85,0.04015,0.0,-0.5,6413.01,51.0,3.2,46.5,1.705,0.33,-0.29,0.005,27,58.7765731,59.0745368,59.65565935,59.7,58.28,-2.566,27,17,39,30,1h,0,10,5,0,15,0,0,0,0,3,5
2026-07-17 00:13:57,ZIL,4.39,0.002983,-0.273,-0.4,-264822.5,48.7,7.8,43.5,1.72,0.39,-0.29,0.005,34,4.3906355,4.40015575,4.41425525,4.451,4.348,0.734,12,41,23,50,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-17 00:13:57,TRX,476.0,0.32287,0.0,-1.2,130912.34,46.3,3.0,50.0,0.922,0.44,0.11,-0.0729,1374,476.31640003,479.36458631,482.90844988,479.0,474.0,-1.653,22,27,47,17,1h,0,20,0,0,15,0,0,0,0,3,5
2026-07-17 00:13:57,GLM,147.0,0.10051,0.0,0.2,0.0,45.7,0.6,35.2,1.997,0.39,-0.56,-0.0007,7,147.50313017,148.21671617,148.66215622,149.0,146.0,-2.649,12,27,27,30,1h,0,20,5,0,5,5,0,0,0,3,0
2026-07-17 00:13:57,WAXP,5.806,0.003972,0.0,-0.6,23941.31,43.3,7.1,30.1,2.326,0.39,-0.28,-0.0043,16,5.82725975,5.85764846,5.90675334,5.895,5.766,-1.04,27,27,38,30,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:13:57,POWR,63.43,0.04357,0.443,-0.6,-45112.49,44.6,1.4,27.6,1.747,0.46,0.15,0.005,35,63.66294774,63.99605534,64.39705355,64.99,63.01,-2.715,12,41,28,34,1h,0,20,5,0,0,15,0,0,0,3,5
2026-07-17 00:13:57,ZRX,127.0,0.0864,0.794,-0.1,0.0,50.2,2.2,50.0,1.954,0.51,-0.23,0.005,15,126.89006255,127.4519796,128.00969979,128.0,126.0,-3.788,27,22,27,30,1h,0,10,0,0,5,5,0,15,0,3,5
2026-07-17 00:13:57,BAT,118.0,0.0804,0.0,-0.4,27460.01,46.3,-3.8,30.1,1.579,0.79,-0.62,-0.0199,10,118.58185224,119.86730596,121.96647888,121.0,117.0,-6.349,27,27,45,35,1h,0,20,5,0,15,0,0,0,0,3,5
2026-07-17 00:13:57,SNT,10.49,0.02531,-0.38,-1.0,-84471.4,45.4,8.4,38.0,,0.56,0.0,0.0,18,10.51255982,10.59120014,10.68130099,10.64,10.39,-2.96,12,41,31,39,1h,0,20,5,0,0,15,0,0,0,3,5
